Date,Delivering,Receiving,PCS
2021/9/11,L,K,206
2021/9/11,L,G,61
2021/9/11,K,L,189
2021/9/11,L,J,81
2021/9/11,J,L,74
2021/9/11,J,K,211
2021/9/11,J,I,232
2021/9/11,I,S,66
2021/9/11,I,J,228
2021/9/11,I,F,78
2021/9/11,K,J,232
2021/9/12,R,L,169
2021/9/12,Q,M,43
2021/9/12,R,G,65
2021/9/12,R,D,78
2021/9/12,Q,V,136
2021/9/12,Q,O,55
2021/9/12,Q,A,84
2021/9/12,N,G,54
2021/9/12,O,R,108
2021/9/12,O,Q,101
2021/9/12,O,G,107
2021/9/12,N,V,164
2021/9/12,N,M,84
2021/9/12,M,V,70
2021/9/12,R,O,93
2021/9/12,P,D,75
2021/9/12,R,S,42
2021/9/12,M,N,42
2021/9/12,S,Q,86
2021/9/12,Y,X,111
2021/9/12,Y,W,84
2021/9/12,X,Y,72
2021/9/12,X,W,90
2021/9/12,X,L,226
2021/9/12,X,G,72
2021/9/12,W,Y,63
2021/9/12,S,L,73
2021/9/12,W,X,119
2021/9/12,V,Q,84
2021/9/12,V,N,110
2021/9/12,V,M,68
2021/9/12,V,G,535
2021/9/12,V,C,80
2021/9/12,V,A,96
2021/9/12,S,R,106
2021/9/12,W,L,199
2021/9/12,Y,L,42
2021/9/12,M,C,46
2021/9/12,L,X,234
2021/9/12,G,R,57
2021/9/12,G,Q,66
2021/9/12,G,O,142
2021/9/12,G,N,48
2021/9/12,G,L,139
2021/9/12,E,I,97
2021/9/12,E,F,64
2021/9/12,D,R,49
2021/9/12,D,L,48
2021/9/12,D,E,47
2021/9/12,D,A,45
2021/9/12,C,V,57
2021/9/12,C,N,48
2021/9/12,C,M,69
2021/9/12,A,Q,88
2021/9/12,G,V,668
2021/9/12,G,X,52
2021/9/12,A,O,60
2021/9/12,I,F,62
2021/9/12,I,E,51
2021/9/12,L,W,235
2021/9/12,L,R,137
2021/9/12,L,P,60
2021/9/12,L,O,48
2021/9/12,L,K,141
2021/9/12,L,J,153
2021/9/12,L,G,81
2021/9/12,M,G,43
2021/9/12,K,L,227
2021/9/12,K,J,137
2021/9/12,J,L,77
2021/9/12,J,K,232
2021/9/12,J,I,159
2021/9/12,I,S,56
2021/9/12,L,D,58
2021/9/12,I,J,133
2021/9/13,Q,O,71
2021/9/13,Q,M,81
2021/9/13,Q,A,165
2021/9/13,P,D,130
2021/9/13,O,R,191
2021/9/13,O,Q,242
2021/9/13,N,M,184
2021/9/13,N,V,205
2021/9/13,Q,V,217
2021/9/13,N,G,60
2021/9/13,M,V,128
2021/9/13,M,N,73
2021/9/13,M,G,57
2021/9/13,M,C,48
2021/9/13,O,G,249
2021/9/13,R,D,88
2021/9/13,R,S,48
2021/9/13,R,L,252
2021/9/13,L,X,101
2021/9/13,X,W,452
2021/9/13,X,L,60
2021/9/13,X,G,74
2021/9/13,W,X,377
2021/9/13,W,L,473
2021/9/13,V,Q,156
2021/9/13,V,N,226
2021/9/13,V,M,92
2021/9/13,V,G,640
2021/9/13,V,A,48
2021/9/13,S,R,249
2021/9/13,S,L,81
2021/9/13,S,D,0
2021/9/13,R,O,244
2021/9/13,R,G,90
2021/9/13,V,C,77
2021/9/13,L,W,448
2021/9/13,L,P,88
2021/9/13,G,O,338
2021/9/13,G,N,57
2021/9/13,G,L,159
2021/9/13,E,I,133
2021/9/13,E,F,86
2021/9/13,D,R,70
2021/9/13,G,Q,65
2021/9/13,D,E,48
2021/9/13,C,V,57
2021/9/13,C,N,50
2021/9/13,C,M,124
2021/9/13,A,Q,206
2021/9/13,A,O,79
2021/9/13,L,R,280
2021/9/13,D,A,65
2021/9/13,G,R,0
2021/9/13,D,L,57
2021/9/13,G,X,57
2021/9/13,G,V,735
2021/9/13,L,K,287
2021/9/13,L,J,67
2021/9/13,L,G,99
2021/9/13,L,D,42
2021/9/13,K,L,273
2021/9/13,K,J,254
2021/9/13,L,O,74
2021/9/13,J,K,263
2021/9/13,J,I,308
2021/9/13,I,S,70
2021/9/13,I,J,274
2021/9/13,I,F,89
2021/9/13,I,E,105
2021/9/13,J,L,90
2021/9/14,R,O,257
2021/9/14,R,L,302
2021/9/14,R,G,99
2021/9/14,R,D,96
2021/9/14,Q,V,221
2021/9/14,Q,O,81
2021/9/14,Q,M,75
2021/9/14,Q,A,172
2021/9/14,O,G,274
2021/9/14,O,R,212
2021/9/14,O,Q,237
2021/9/14,N,V,221
2021/9/14,N,M,191
2021/9/14,N,G,61
2021/9/14,M,V,142
2021/9/14,P,D,125
2021/9/14,R,S,47
2021/9/14,Y,W,43
2021/9/14,S,L,81
2021/9/14,M,N,74
2021/9/14,X,Y,114
2021/9/14,X,W,455
2021/9/14,X,L,57
2021/9/14,X,G,77
2021/9/14,W,X,374
2021/9/14,W,L,491
2021/9/14,Y,X,170
2021/9/14,V,Q,184
2021/9/14,V,N,205
2021/9/14,V,M,93
2021/9/14,V,G,635
2021/9/14,V,C,94
2021/9/14,V,A,54
2021/9/14,S,R,234
2021/9/14,S,D,42
2021/9/14,M,G,60
2021/9/14,D,L,61
2021/9/14,L,X,125
2021/9/14,G,R,42
2021/9/14,G,Q,65
2021/9/14,G,O,381
2021/9/14,G,N,53
2021/9/14,G,L,183
2021/9/14,E,I,155
2021/9/14,D,R,70
2021/9/14,D,E,48
2021/9/14,D,A,68
2021/9/14,C,V,57
2021/9/14,C,N,51
2021/9/14,C,M,119
2021/9/14,A,Q,216
2021/9/14,A,O,90
2021/9/14,M,C,56
2021/9/14,G,V,765
2021/9/14,G,X,52
2021/9/14,E,F,112
2021/9/14,I,F,81
2021/9/14,I,E,120
2021/9/14,L,R,309
2021/9/14,L,P,88
2021/9/14,L,O,70
2021/9/14,L,K,301
2021/9/14,L,J,78
2021/9/14,L,G,83
2021/9/14,L,D,42
2021/9/14,L,W,438
2021/9/14,K,J,283
2021/9/14,J,L,81
2021/9/14,J,K,263
2021/9/14,J,I,316
2021/9/14,I,S,75
2021/9/14,I,J,248
2021/9/14,K,L,287
2021/9/15,R,O,70
2021/9/15,R,L,142
2021/9/15,R,G,48
2021/9/15,R,D,66
2021/9/15,Q,V,117
2021/9/15,Q,O,48
2021/9/15,Q,M,42
2021/9/15,Q,A,70
2021/9/15,O,G,92
2021/9/15,O,R,72
2021/9/15,O,Q,75
2021/9/15,N,V,132
2021/9/15,N,M,70
2021/9/15,N,G,57
2021/9/15,M,V,66
2021/9/15,P,D,64
2021/9/15,R,S,43
2021/9/15,Y,X,428
2021/9/15,S,Q,94
2021/9/15,M,N,57
2021/9/15,Y,L,42
2021/9/15,X,Y,237
2021/9/15,X,W,132
2021/9/15,X,L,329
2021/9/15,X,G,72
2021/9/15,W,Y,42
2021/9/15,S,L,66
2021/9/15,W,X,104
2021/9/15,V,Q,64
2021/9/15,V,N,80
2021/9/15,V,M,48
2021/9/15,V,G,514
2021/9/15,V,C,74
2021/9/15,V,A,107
2021/9/15,S,R,74
2021/9/15,W,L,145
2021/9/15,M,G,43
2021/9/15,M,C,43
2021/9/15,L,X,312
2021/9/15,G,R,65
2021/9/15,G,Q,59
2021/9/15,G,O,113
2021/9/15,G,N,46
2021/9/15,G,L,146
2021/9/15,E,I,63
2021/9/15,E,F,48
2021/9/15,D,R,48
2021/9/15,D,L,43
2021/9/15,D,E,42
2021/9/15,D,A,45
2021/9/15,C,V,61
2021/9/15,C,N,52
2021/9/15,C,M,62
2021/9/15,A,Q,73
2021/9/15,G,V,621
2021/9/15,G,X,56
2021/9/15,A,O,48
2021/9/15,I,F,48
2021/9/15,I,E,53
2021/9/15,L,W,118
2021/9/15,L,R,96
2021/9/15,L,P,52
2021/9/15,L,O,48
2021/9/15,L,J,206
2021/9/15,L,G,75
2021/9/15,L,K,104
2021/9/15,K,L,225
2021/9/15,K,J,99
2021/9/15,J,L,75
2021/9/15,J,K,242
2021/9/15,J,I,101
2021/9/15,I,S,48
2021/9/15,I,J,83
2021/9/15,L,D,63
2021/9/16,Q,M,44
2021/9/16,R,G,80
2021/9/16,R,D,90
2021/9/16,Q,V,159
2021/9/16,Q,O,60
2021/9/16,Q,N,0
2021/9/16,Q,A,127
2021/9/16,M,V,97
2021/9/16,O,R,186
2021/9/16,O,Q,146
2021/9/16,O,G,193
2021/9/16,N,V,167
2021/9/16,N,M,133
2021/9/16,N,G,55
2021/9/16,R,L,252
2021/9/16,P,D,113
2021/9/16,R,O,135
2021/9/16,V,M,68
2021/9/16,S,L,69
2021/9/16,M,N,62
2021/9/16,Y,X,413
2021/9/16,X,Y,207
2021/9/16,X,W,314
2021/9/16,X,L,120
2021/9/16,X,G,73
2021/9/16,W,X,271
2021/9/16,W,L,331
2021/9/16,V,Q,125
2021/9/16,V,N,143
2021/9/16,V,G,511
2021/9/16,V,C,86
2021/9/16,V,A,63
2021/9/16,S,R,147
2021/9/16,S,Q,48
2021/9/16,R,S,45
2021/9/16,M,G,63
2021/9/16,A,O,63
2021/9/16,L,X,136
2021/9/16,G,R,48
2021/9/16,G,Q,57
2021/9/16,G,O,255
2021/9/16,G,N,52
2021/9/16,G,L,160
2021/9/16,E,I,129
2021/9/16,D,R,63
2021/9/16,D,L,54
2021/9/16,D,E,53
2021/9/16,D,A,56
2021/9/16,C,V,64
2021/9/16,C,N,52
2021/9/16,C,M,111
2021/9/16,A,Q,145
2021/9/16,M,C,48
2021/9/16,G,V,571
2021/9/16,G,X,56
2021/9/16,E,F,78
2021/9/16,I,F,72
2021/9/16,L,W,322
2021/9/16,I,E,115
2021/9/16,L,R,205
2021/9/16,L,P,83
2021/9/16,L,O,60
2021/9/16,L,J,113
2021/9/16,L,G,92
2021/9/16,L,D,48
2021/9/16,L,K,224
2021/9/16,K,J,216
2021/9/16,J,L,75
2021/9/16,J,K,214
2021/9/16,J,I,236
2021/9/16,I,S,57
2021/9/16,I,J,187
2021/9/16,K,L,217
2021/9/17,R,L,145
2021/9/17,P,D,66
2021/9/17,R,G,53
2021/9/17,R,D,78
2021/9/17,Q,V,121
2021/9/17,Q,O,48
2021/9/17,Q,A,77
2021/9/17,O,R,84
2021/9/17,M,G,50
2021/9/17,N,V,177
2021/9/17,N,M,68
2021/9/17,N,G,49
2021/9/17,M,V,69
2021/9/17,M,N,66
2021/9/17,M,C,44
2021/9/17,R,O,74
2021/9/17,O,Q,84
2021/9/17,R,S,44
2021/9/17,Y,W,42
2021/9/17,S,Q,105
2021/9/17,L,X,336
2021/9/17,Y,X,447
2021/9/17,Y,L,0
2021/9/17,X,Y,362
2021/9/17,X,W,146
2021/9/17,X,L,344
2021/9/17,X,G,92
2021/9/17,W,Y,43
2021/9/17,W,X,127
2021/9/17,W,L,158
2021/9/17,V,Q,70
2021/9/17,V,N,86
2021/9/17,V,M,57
2021/9/17,V,G,605
2021/9/17,V,C,93
2021/9/17,V,A,128
2021/9/17,S,R,80
2021/9/17,S,L,81
2021/9/17,L,W,154
2021/9/17,O,G,99
2021/9/17,L,P,50
2021/9/17,G,X,51
2021/9/17,G,V,806
2021/9/17,G,R,70
2021/9/17,G,Q,72
2021/9/17,G,O,136
2021/9/17,G,N,46
2021/9/17,G,L,192
2021/9/17,E,I,74
2021/9/17,E,F,66
2021/9/17,D,R,46
2021/9/17,D,L,48
2021/9/17,D,E,43
2021/9/17,D,A,44
2021/9/17,C,V,75
2021/9/17,C,N,53
2021/9/17,C,M,62
2021/9/17,A,Q,80
2021/9/17,H,J,99
2021/9/17,H,K,64
2021/9/17,A,O,57
2021/9/17,I,E,49
2021/9/17,H,L,48
2021/9/17,L,O,46
2021/9/17,L,K,86
2021/9/17,L,J,141
2021/9/17,L,H,54
2021/9/17,L,D,65
2021/9/17,K,L,263
2021/9/17,K,J,74
2021/9/17,L,G,73
2021/9/17,K,H,85
2021/9/17,J,L,101
2021/9/17,J,K,269
2021/9/17,I,F,49
2021/9/17,J,I,96
2021/9/17,J,H,45
2021/9/17,I,S,43
2021/9/17,I,J,106
2021/9/17,L,R,101
2021/9/18,Q,M,48
2021/9/18,Q,N,0
2021/9/18,R,G,84
2021/9/18,Q,V,171
2021/9/18,R,D,110
2021/9/18,Q,A,155
2021/9/18,Q,O,72
2021/9/18,P,D,129
2021/9/18,M,G,57
2021/9/18,O,Q,224
2021/9/18,O,G,252
2021/9/18,N,V,171
2021/9/18,N,M,174
2021/9/18,N,G,53
2021/9/18,M,V,107
2021/9/18,M,N,62
2021/9/18,R,L,293
2021/9/18,O,R,216
2021/9/18,R,O,211
2021/9/18,V,M,88
2021/9/18,S,D,42
2021/9/18,M,C,159
2021/9/18,Y,L,42
2021/9/18,X,Y,244
2021/9/18,X,W,338
2021/9/18,X,L,120
2021/9/18,X,G,69
2021/9/18,W,Y,42
2021/9/18,W,X,388
2021/9/18,W,L,371
2021/9/18,V,Q,151
2021/9/18,V,N,207
2021/9/18,V,G,606
2021/9/18,V,C,110
2021/9/18,V,A,49
2021/9/18,S,R,172
2021/9/18,S,L,68
2021/9/18,S,I,44
2021/9/18,R,S,57
2021/9/18,L,X,59
2021/9/18,Y,X,329
2021/9/18,L,R,278
2021/9/18,G,V,659
2021/9/18,G,R,43
2021/9/18,G,Q,65
2021/9/18,G,O,282
2021/9/18,G,N,57
2021/9/18,G,L,185
2021/9/18,E,I,195
2021/9/18,E,F,86
2021/9/18,D,R,51
2021/9/18,D,L,48
2021/9/18,D,E,48
2021/9/18,D,A,48
2021/9/18,C,V,84
2021/9/18,C,N,48
2021/9/18,C,M,180
2021/9/18,A,Q,177
2021/9/18,A,O,84
2021/9/18,G,X,52
2021/9/18,H,J,402
2021/9/18,L,W,470
2021/9/18,H,L,72
2021/9/18,L,P,92
2021/9/18,L,O,64
2021/9/18,L,K,283
2021/9/18,L,J,60
2021/9/18,L,H,112
2021/9/18,H,K,55
2021/9/18,L,D,44
2021/9/18,K,L,141
2021/9/18,K,J,78
2021/9/18,L,G,80
2021/9/18,J,L,189
2021/9/18,J,K,132
2021/9/18,J,I,395
2021/9/18,J,H,57
2021/9/18,I,S,71
2021/9/18,I,J,300
2021/9/18,I,F,72
2021/9/18,I,E,99
2021/9/18,K,H,338
2021/9/19,P,D,61
2021/9/19,Q,A,72
2021/9/19,Q,M,0
2021/9/19,R,G,48
2021/9/19,Q,V,73
2021/9/19,R,D,59
2021/9/19,Q,O,43
2021/9/19,O,R,58
2021/9/19,M,C,71
2021/9/19,O,G,73
2021/9/19,N,V,144
2021/9/19,N,M,61
2021/9/19,N,G,53
2021/9/19,M,V,66
2021/9/19,M,N,50
2021/9/19,M,G,48
2021/9/19,R,L,105
2021/9/19,O,Q,71
2021/9/19,R,O,57
2021/9/19,V,M,48
2021/9/19,S,D,42
2021/9/19,L,X,263
2021/9/19,Y,L,43
2021/9/19,X,Y,157
2021/9/19,X,W,80
2021/9/19,X,L,317
2021/9/19,X,G,78
2021/9/19,W,X,107
2021/9/19,W,L,89
2021/9/19,V,Q,61
2021/9/19,V,N,83
2021/9/19,V,G,537
2021/9/19,V,C,113
2021/9/19,V,A,100
2021/9/19,S,R,65
2021/9/19,S,Q,78
2021/9/19,S,L,70
2021/9/19,S,I,42
2021/9/19,R,S,49
2021/9/19,Y,X,231
2021/9/19,L,R,84
2021/9/19,L,P,48
2021/9/19,G,V,597
2021/9/19,G,R,64
2021/9/19,G,Q,57
2021/9/19,G,O,98
2021/9/19,G,N,43
2021/9/19,G,L,152
2021/9/19,E,I,70
2021/9/19,D,R,42
2021/9/19,D,L,42
2021/9/19,D,E,42
2021/9/19,D,A,42
2021/9/19,C,V,77
2021/9/19,C,N,48
2021/9/19,C,M,72
2021/9/19,A,Q,66
2021/9/19,A,O,48
2021/9/19,L,W,133
2021/9/19,G,X,57
2021/9/19,H,J,127
2021/9/19,E,F,48
2021/9/19,H,L,64
2021/9/19,H,K,43
2021/9/19,L,K,90
2021/9/19,L,J,191
2021/9/19,L,H,67
2021/9/19,L,G,74
2021/9/19,L,D,72
2021/9/19,K,L,83
2021/9/19,K,J,48
2021/9/19,K,H,92
2021/9/19,L,O,46
2021/9/19,J,K,84
2021/9/19,J,I,113
2021/9/19,J,H,48
2021/9/19,I,S,48
2021/9/19,I,J,95
2021/9/19,I,F,44
2021/9/19,I,E,48
2021/9/19,J,L,214
2021/9/20,R,L,181
2021/9/20,Q,A,136
2021/9/20,Q,M,44
2021/9/20,R,G,77
2021/9/20,Q,V,107
2021/9/20,R,D,77
2021/9/20,P,D,105
2021/9/20,Q,O,57
2021/9/20,O,R,125
2021/9/20,N,M,127
2021/9/20,O,G,164
2021/9/20,N,V,156
2021/9/20,N,G,57
2021/9/20,M,V,92
2021/9/20,M,N,48
2021/9/20,M,G,57
2021/9/20,M,C,229
2021/9/20,O,Q,128
2021/9/20,R,O,107
2021/9/20,L,X,62
2021/9/20,S,D,0
2021/9/20,Y,X,171
2021/9/20,Y,W,42
2021/9/20,Y,L,44
2021/9/20,X,Y,163
2021/9/20,X,W,216
2021/9/20,X,L,153
2021/9/20,X,G,57
2021/9/20,W,X,299
2021/9/20,W,L,242
2021/9/20,V,Q,119
2021/9/20,V,M,65
2021/9/20,V,G,491
2021/9/20,V,C,108
2021/9/20,V,A,46
2021/9/20,S,R,103
2021/9/20,S,Q,42
2021/9/20,S,L,69
2021/9/20,R,S,45
2021/9/20,L,W,350
2021/9/20,V,N,163
2021/9/20,L,P,80
2021/9/20,G,V,492
2021/9/20,G,R,0
2021/9/20,G,Q,55
2021/9/20,G,O,247
2021/9/20,G,N,57
2021/9/20,G,L,138
2021/9/20,E,I,120
2021/9/20,L,R,221
2021/9/20,E,F,57
2021/9/20,D,R,45
2021/9/20,D,L,47
2021/9/20,D,E,44
2021/9/20,D,A,43
2021/9/20,C,V,87
2021/9/20,C,N,46
2021/9/20,C,M,186
2021/9/20,A,O,63
2021/9/20,G,X,57
2021/9/20,H,J,270
2021/9/20,A,Q,112
2021/9/20,H,L,75
2021/9/20,L,O,61
2021/9/20,L,K,263
2021/9/20,L,J,48
2021/9/20,L,H,85
2021/9/20,L,G,74
2021/9/20,H,K,42
2021/9/20,K,L,64
2021/9/20,K,J,74
2021/9/20,L,D,44
2021/9/20,J,L,160
2021/9/20,J,K,63
2021/9/20,J,I,270
2021/9/20,J,H,63
2021/9/20,I,S,57
2021/9/20,I,J,211
2021/9/20,I,F,65
2021/9/20,I,E,65
2021/9/20,K,H,242
2021/9/21,Q,V,51
2021/9/21,Q,O,43
2021/9/21,Q,M,0
2021/9/21,Q,A,66
2021/9/21,P,D,60
2021/9/21,O,R,56
2021/9/21,O,Q,65
2021/9/21,L,X,47
2021/9/21,N,V,64
2021/9/21,N,M,59
2021/9/21,N,G,42
2021/9/21,M,V,48
2021/9/21,M,G,42
2021/9/21,M,C,99
2021/9/21,R,D,48
2021/9/21,O,G,57
2021/9/21,R,G,46
2021/9/21,V,N,65
2021/9/21,R,O,58
2021/9/21,L,W,127
2021/9/21,Y,L,0
2021/9/21,X,Y,72
2021/9/21,X,W,104
2021/9/21,X,L,71
2021/9/21,X,G,45
2021/9/21,W,X,107
2021/9/21,R,L,77
2021/9/21,W,L,119
2021/9/21,V,M,45
2021/9/21,V,G,155
2021/9/21,V,C,65
2021/9/21,S,R,51
2021/9/21,S,L,45
2021/9/21,S,I,42
2021/9/21,R,S,42
2021/9/21,V,Q,60
2021/9/21,L,R,101
2021/9/21,Y,X,82
2021/9/21,L,O,48
2021/9/21,G,V,154
2021/9/21,G,Q,43
2021/9/21,G,O,86
2021/9/21,G,N,43
2021/9/21,G,L,68
2021/9/21,E,I,50
2021/9/21,E,F,0
2021/9/21,G,X,44
2021/9/21,D,R,43
2021/9/21,D,E,42
2021/9/21,D,A,43
2021/9/21,C,V,48
2021/9/21,C,N,42
2021/9/21,C,M,84
2021/9/21,A,Q,57
2021/9/21,A,O,44
2021/9/21,D,L,42
2021/9/21,H,J,113
2021/9/21,L,P,47
2021/9/21,H,L,48
2021/9/21,L,K,101
2021/9/21,L,J,0
2021/9/21,L,H,52
2021/9/21,L,G,55
2021/9/21,H,K,0
2021/9/21,K,L,46
2021/9/21,K,J,44
2021/9/21,K,H,117
2021/9/21,L,D,0
2021/9/21,J,K,42
2021/9/21,J,I,99
2021/9/21,J,H,45
2021/9/21,I,S,44
2021/9/21,I,J,74
2021/9/21,I,F,45
2021/9/21,I,E,46
2021/9/21,J,L,68
2021/9/22,Q,V,55
2021/9/22,Q,O,42
2021/9/22,Q,A,71
2021/9/22,P,D,59
2021/9/22,O,R,57
2021/9/22,O,Q,68
2021/9/22,O,G,66
2021/9/22,L,W,139
2021/9/22,N,M,66
2021/9/22,N,G,44
2021/9/22,M,V,48
2021/9/22,M,N,43
2021/9/22,M,G,45
2021/9/22,M,C,104
2021/9/22,L,X,48
2021/9/22,R,D,57
2021/9/22,N,V,66
2021/9/22,R,G,49
2021/9/22,V,G,179
2021/9/22,R,O,61
2021/9/22,L,R,128
2021/9/22,X,Y,68
2021/9/22,X,W,92
2021/9/22,X,L,101
2021/9/22,X,G,48
2021/9/22,W,X,117
2021/9/22,W,L,104
2021/9/22,R,L,84
2021/9/22,V,Q,63
2021/9/22,V,M,42
2021/9/22,V,C,72
2021/9/22,V,A,42
2021/9/22,S,R,57
2021/9/22,S,Q,43
2021/9/22,S,L,55
2021/9/22,R,S,42
2021/9/22,V,N,74
2021/9/22,Y,X,72
2021/9/22,L,P,57
2021/9/22,L,K,122
2021/9/22,G,R,0
2021/9/22,G,Q,44
2021/9/22,G,O,106
2021/9/22,G,N,48
2021/9/22,G,L,78
2021/9/22,E,I,57
2021/9/22,D,R,43
2021/9/22,G,V,188
2021/9/22,D,L,42
2021/9/22,D,A,42
2021/9/22,C,V,57
2021/9/22,C,N,42
2021/9/22,C,M,107
2021/9/22,A,Q,58
2021/9/22,A,O,48
2021/9/22,L,O,48
2021/9/22,D,E,42
2021/9/22,G,X,44
2021/9/22,E,F,46
2021/9/22,H,K,43
2021/9/22,H,J,128
2021/9/22,L,H,49
2021/9/22,L,G,74
2021/9/22,L,D,48
2021/9/22,K,L,48
2021/9/22,K,J,48
2021/9/22,K,H,128
2021/9/22,J,L,73
2021/9/22,L,J,42
2021/9/22,J,I,118
2021/9/22,J,H,48
2021/9/22,I,S,43
2021/9/22,I,J,77
2021/9/22,I,F,44
2021/9/22,I,E,46
2021/9/22,H,L,60
2021/9/22,J,K,42
2021/9/23,R,D,49
2021/9/23,Q,V,49
2021/9/23,Q,O,43
2021/9/23,Q,N,43
2021/9/23,Q,M,42
2021/9/23,Q,A,61
2021/9/23,P,D,57
2021/9/23,O,R,57
2021/9/23,N,M,67
2021/9/23,O,G,69
2021/9/23,N,V,72
2021/9/23,N,G,48
2021/9/23,M,V,48
2021/9/23,M,N,42
2021/9/23,M,G,48
2021/9/23,R,G,45
2021/9/23,O,Q,74
2021/9/23,R,L,106
2021/9/23,M,C,112
2021/9/23,R,S,42
2021/9/23,Y,L,42
2021/9/23,X,Y,72
2021/9/23,X,W,115
2021/9/23,X,L,101
2021/9/23,X,G,48
2021/9/23,W,X,137
2021/9/23,Y,X,76
2021/9/23,R,O,57
2021/9/23,V,Q,57
2021/9/23,V,M,43
2021/9/23,V,G,171
2021/9/23,V,C,72
2021/9/23,V,A,42
2021/9/23,S,R,48
2021/9/23,S,Q,42
2021/9/23,S,L,52
2021/9/23,V,N,88
2021/9/23,L,X,59
2021/9/23,W,L,143
2021/9/23,L,R,144
2021/9/23,G,X,48
2021/9/23,G,V,198
2021/9/23,G,Q,46
2021/9/23,G,O,113
2021/9/23,G,N,48
2021/9/23,G,L,72
2021/9/23,E,I,62
2021/9/23,H,J,145
2021/9/23,E,F,42
2021/9/23,D,L,43
2021/9/23,D,E,42
2021/9/23,C,V,61
2021/9/23,C,N,43
2021/9/23,C,M,110
2021/9/23,A,Q,55
2021/9/23,A,O,52
2021/9/23,D,R,43
2021/9/23,H,K,42
2021/9/23,L,W,174
2021/9/23,I,E,48
2021/9/23,L,P,57
2021/9/23,L,O,48
2021/9/23,L,K,121
2021/9/23,L,J,44
2021/9/23,L,H,57
2021/9/23,H,L,63
2021/9/23,L,D,47
2021/9/23,K,L,46
2021/9/23,L,G,77
2021/9/23,K,H,130
2021/9/23,J,L,81
2021/9/23,J,K,43
2021/9/23,J,I,130
2021/9/23,J,H,53
2021/9/23,I,S,48
2021/9/23,I,J,96
2021/9/23,I,F,48
2021/9/23,K,J,46
2021/9/24,Q,V,45
2021/9/24,Q,O,42
2021/9/24,Q,N,0
2021/9/24,Q,A,57
2021/9/24,P,D,48
2021/9/24,O,R,57
2021/9/24,O,Q,76
2021/9/24,L,X,59
2021/9/24,N,V,65
2021/9/24,N,M,68
2021/9/24,N,G,45
2021/9/24,M,V,43
2021/9/24,M,N,43
2021/9/24,M,G,46
2021/9/24,M,C,124
2021/9/24,R,D,48
2021/9/24,O,G,68
2021/9/24,R,G,45
2021/9/24,V,M,42
2021/9/24,R,O,57
2021/9/24,L,W,163
2021/9/24,Y,X,75
2021/9/24,X,Y,61
2021/9/24,X,W,100
2021/9/24,X,L,101
2021/9/24,X,G,48
2021/9/24,W,X,133
2021/9/24,W,L,127
2021/9/24,V,Q,56
2021/9/24,V,N,68
2021/9/24,V,G,167
2021/9/24,V,C,70
2021/9/24,V,A,42
2021/9/24,S,R,48
2021/9/24,S,Q,43
2021/9/24,S,L,49
2021/9/24,R,S,43
2021/9/24,R,L,101
2021/9/24,L,R,128
2021/9/24,L,O,46
2021/9/24,A,Q,48
2021/9/24,G,V,200
2021/9/24,G,R,42
2021/9/24,G,Q,47
2021/9/24,G,O,112
2021/9/24,G,N,48
2021/9/24,G,L,73
2021/9/24,E,F,46
2021/9/24,G,X,46
2021/9/24,D,R,42
2021/9/24,D,E,42
2021/9/24,D,A,0
2021/9/24,C,V,64
2021/9/24,C,N,43
2021/9/24,C,M,95
2021/9/24,L,P,48
2021/9/24,A,O,45
2021/9/24,D,L,42
2021/9/24,H,J,121
2021/9/24,E,I,57
2021/9/24,H,L,62
2021/9/24,H,K,42
2021/9/24,L,J,0
2021/9/24,L,H,52
2021/9/24,L,G,107
2021/9/24,L,D,44
2021/9/24,K,L,44
2021/9/24,K,J,48
2021/9/24,K,H,118
2021/9/24,L,K,115
2021/9/24,J,K,43
2021/9/24,J,I,118
2021/9/24,J,H,49
2021/9/24,I,S,48
2021/9/24,I,J,88
2021/9/24,I,F,48
2021/9/24,I,E,43
2021/9/24,J,L,79
2021/9/25,R,D,48
2021/9/25,Q,V,0
2021/9/25,Q,A,48
2021/9/25,P,D,44
2021/9/25,O,R,48
2021/9/25,O,Q,57
2021/9/25,O,G,57
2021/9/25,M,V,42
2021/9/25,N,M,47
2021/9/25,N,G,42
2021/9/25,Y,X,61
2021/9/25,M,G,0
2021/9/25,M,C,72
2021/9/25,L,X,50
2021/9/25,R,G,44
2021/9/25,N,V,49
2021/9/25,R,L,78
2021/9/25,L,W,120
2021/9/25,R,S,42
2021/9/25,X,Y,57
2021/9/25,X,W,72
2021/9/25,X,L,85
2021/9/25,X,G,48
2021/9/25,W,X,109
2021/9/25,W,L,79
2021/9/25,V,Q,48
2021/9/25,V,N,58
2021/9/25,V,M,0
2021/9/25,V,G,112
2021/9/25,V,C,62
2021/9/25,V,A,0
2021/9/25,S,R,47
2021/9/25,S,Q,43
2021/9/25,S,L,50
2021/9/25,R,O,48
2021/9/25,L,R,105
2021/9/25,L,D,46
2021/9/25,L,O,42
2021/9/25,G,V,137
2021/9/25,G,Q,43
2021/9/25,G,O,81
2021/9/25,G,N,47
2021/9/25,G,L,69
2021/9/25,E,I,42
2021/9/25,E,F,43
2021/9/25,D,R,42
2021/9/25,D,L,0
2021/9/25,D,E,42
2021/9/25,C,V,48
2021/9/25,C,N,44
2021/9/25,C,M,74
2021/9/25,A,Q,43
2021/9/25,A,O,46
2021/9/25,G,X,47
